+--------------------------+
| problem                  |
+---------------+----------+
| indicator     | value    |
+---------------+----------+
| noJobs        | 1001     | 
| noServices    | 0        | 
| noShipments   | 1001     | 
| noBreaks      | 0        | 
| fleetsize     | INFINITE | 
+--------------------------+
+----------------------------------------------------------+
| solution                                                 |
+---------------+------------------------------------------+
| indicator     | value                                    |
+---------------+------------------------------------------+
| costs         | 124121.0                                 | 
| noVehicles    | 26                                       | 
| unassgndJobs  | 0                                        | 
+----------------------------------------------------------+
+--------------------------------------------------------------------------------------------------------------------------------+
| detailed solution                                                                                                              |
+---------+----------------------+-----------------------+-----------------+-----------------+-----------------+-----------------+
| route   | vehicle              | activity              | job             | arrTime         | endTime         | costs           |
| 14      | vehicle10            | deliverShipment       | 347             | 248             | 248             | 3491            |
| 14      | vehicle10            | deliverShipment       | 751             | 254             | 254             | 3556            |
| 14      | vehicle10            | deliverShipment       | 376             | 260             | 260             | 3587            |
| 14      | vehicle10            | end                   | -               | 264             | undef           | 3620            |
+---------+----------------------+-----------------------+-----------------+-----------------+-----------------+-----------------+
| 15      | vehicle10            | start                 | -               | undef           | 0               | 0               |
| 15      | vehicle10            | pickupShipment        | 469             | 0               | 1               | 0               |
| 15      | vehicle10            | pickupShipment        | 333             | 1               | 2               | 0               |
| 15      | vehicle10            | pickupShipment        | 260             | 2               | 3               | 0               |
| 15      | vehicle10            | pickupShipment        | 585             | 3               | 4               | 0               |
| 15      | vehicle10            | pickupShipment        | 673             | 4               | 5               | 0               |
| 15      | vehicle10            | pickupShipment        | 307             | 5               | 6               | 0               |
| 15      | vehicle10            | pickupShipment        | 545             | 6               | 7               | 0               |
| 15      | vehicle10            | pickupShipment        | 169             | 7               | 8               | 0               |
| 15      | vehicle10            | pickupShipment        | 860             | 8               | 9               | 0               |
| 15      | vehicle10            | pickupShipment        | 110             | 9               | 10              | 0               |
| 15      | vehicle10            | deliverShipment       | 260             | 13              | 13              | 207             |
| 15      | vehicle10            | deliverShipment       | 307             | 15              | 15              | 269             |
| 15      | vehicle10            | deliverShipment       | 545             | 19              | 19              | 323             |
| 15      | vehicle10            | deliverShipment       | 169             | 20              | 20              | 335             |
| 15      | vehicle10            | deliverShipment       | 860             | 22              | 22              | 340             |
| 15      | vehicle10            | deliverShipment       | 110             | 24              | 24              | 392             |
| 15      | vehicle10            | deliverShipment       | 673             | 26              | 26              | 475             |
| 15      | vehicle10            | deliverShipment       | 333             | 27              | 27              | 483             |
| 15      | vehicle10            | deliverShipment       | 469             | 29              | 29              | 498             |
| 15      | vehicle10            | deliverShipment       | 585             | 30              | 30              | 534             |
| 15      | vehicle10            | pickupShipment        | 119             | 38              | 39              | 868             |
| 15      | vehicle10            | pickupShipment        | 185             | 39              | 40              | 868             |
| 15      | vehicle10            | pickupShipment        | 690             | 40              | 41              | 868             |
| 15      | vehicle10            | pickupShipment        | 184             | 41              | 42              | 868             |
| 15      | vehicle10            | pickupShipment        | 944             | 42              | 43              | 868             |
| 15      | vehicle10            | pickupShipment        | 703             | 43              | 44              | 868             |
| 15      | vehicle10            | pickupShipment        | 519             | 44              | 45              | 868             |
| 15      | vehicle10            | pickupShipment        | 33              | 45              | 46              | 868             |
| 15      | vehicle10            | pickupShipment        | 801             | 46              | 47              | 868             |
| 15      | vehicle10            | pickupShipment        | 778             | 47              | 48              | 868             |
| 15      | vehicle10            | deliverShipment       | 119             | 51              | 51              | 972             |
| 15      | vehicle10            | deliverShipment       | 519             | 54              | 54              | 1182            |
| 15      | vehicle10            | deliverShipment       | 33              | 63              | 63              | 1206            |
| 15      | vehicle10            | deliverShipment       | 778             | 66              | 66              | 1259            |
| 15      | vehicle10            | deliverShipment       | 801             | 72              | 72              | 1274            |
| 15      | vehicle10            | pickupShipment        | 740             | 76              | 77              | 1712            |
| 15      | vehicle10            | pickupShipment        | 931             | 77              | 78              | 1712            |
| 15      | vehicle10            | pickupShipment        | 81              | 78              | 79              | 1712            |
| 15      | vehicle10            | pickupShipment        | 590             | 79              | 80              | 1712            |
| 15      | vehicle10            | pickupShipment        | 795             | 80              | 81              | 1712            |
| 15      | vehicle10            | deliverShipment       | 740             | 89              | 89              | 1854            |
| 15      | vehicle10            | deliverShipment       | 931             | 92              | 92              | 1894            |
| 15      | vehicle10            | deliverShipment       | 703             | 95              | 95              | 1970            |
| 15      | vehicle10            | deliverShipment       | 944             | 99              | 99              | 1993            |
| 15      | vehicle10            | deliverShipment       | 184             | 101             | 101             | 2013            |
| 15      | vehicle10            | deliverShipment       | 690             | 103             | 103             | 2046            |
| 15      | vehicle10            | deliverShipment       | 185             | 105             | 105             | 2109            |
| 15      | vehicle10            | deliverShipment       | 795             | 115             | 115             | 2179            |
| 15      | vehicle10            | deliverShipment       | 81              | 120             | 120             | 2222            |
| 15      | vehicle10            | deliverShipment       | 590             | 122             | 122             | 2252            |
| 15      | vehicle10            | pickupShipment        | 375             | 130             | 131             | 2706            |
| 15      | vehicle10            | pickupShipment        | 5               | 131             | 132             | 2706            |
| 15      | vehicle10            | pickupShipment        | 723             | 132             | 133             | 2706            |
| 15      | vehicle10            | pickupShipment        | 160             | 133             | 134             | 2706            |
| 15      | vehicle10            | pickupShipment        | 144             | 134             | 135             | 2706            |
| 15      | vehicle10            | pickupShipment        | 892             | 135             | 136             | 2706            |
| 15      | vehicle10            | pickupShipment        | 921             | 136             | 137             | 2706            |
| 15      | vehicle10            | pickupShipment        | 981             | 137             | 138             | 2706            |
| 15      | vehicle10            | pickupShipment        | 503             | 138             | 139             | 2706            |
| 15      | vehicle10            | pickupShipment        | 572             | 139             | 140             | 2706            |
| 15      | vehicle10            | deliverShipment       | 572             | 142             | 142             | 2965            |
| 15      | vehicle10            | deliverShipment       | 375             | 147             | 147             | 3021            |
| 15      | vehicle10            | deliverShipment       | 5               | 154             | 154             | 3053            |
| 15      | vehicle10            | deliverShipment       | 723             | 158             | 158             | 3126            |
| 15      | vehicle10            | deliverShipment       | 160             | 161             | 161             | 3172            |
| 15      | vehicle10            | deliverShipment       | 144             | 164             | 164             | 3215            |
| 15      | vehicle10            | deliverShipment       | 892             | 173             | 173             | 3272            |
| 15      | vehicle10            | deliverShipment       | 981             | 174             | 174             | 3346            |
| 15      | vehicle10            | deliverShipment       | 503             | 175             | 175             | 3389            |
| 15      | vehicle10            | deliverShipment       | 921             | 177             | 177             | 3402            |
| 15      | vehicle10            | pickupShipment        | 711             | 187             | 188             | 3821            |
| 15      | vehicle10            | pickupShipment        | 329             | 188             | 189             | 3821            |
| 15      | vehicle10            | pickupShipment        | 768             | 189             | 190             | 3821            |
| 15      | vehicle10            | pickupShipment        | 128             | 190             | 191             | 3821            |
| 15      | vehicle10            | pickupShipment        | 463             | 191             | 192             | 3821            |
| 15      | vehicle10            | pickupShipment        | 561             | 192             | 193             | 3821            |
| 15      | vehicle10            | pickupShipment        | 898             | 193             | 194             | 3821            |
| 15      | vehicle10            | pickupShipment        | 250             | 194             | 195             | 3821            |
| 15      | vehicle10            | pickupShipment        | 648             | 195             | 196             | 3821            |
| 15      | vehicle10            | pickupShipment        | 895             | 196             | 197             | 3821            |
| 15      | vehicle10            | deliverShipment       | 711             | 205             | 205             | 3926            |
| 15      | vehicle10            | deliverShipment       | 329             | 214             | 214             | 4037            |
| 15      | vehicle10            | deliverShipment       | 768             | 220             | 220             | 4051            |
| 15      | vehicle10            | deliverShipment       | 128             | 225             | 225             | 4105            |
| 15      | vehicle10            | deliverShipment       | 463             | 232             | 232             | 4126            |
| 15      | vehicle10            | deliverShipment       | 561             | 237             | 237             | 4137            |
| 15      | vehicle10            | deliverShipment       | 898             | 243             | 243             | 4165            |
| 15      | vehicle10            | deliverShipment       | 250             | 247             | 247             | 4193            |
| 15      | vehicle10            | deliverShipment       | 648             | 256             | 256             | 4224            |
| 15      | vehicle10            | deliverShipment       | 895             | 261             | 261             | 4247            |
| 15      | vehicle10            | end                   | -               | 271             | undef           | 4279            |
+---------+----------------------+-----------------------+-----------------+-----------------+-----------------+-----------------+
| 16      | vehicle10            | start                 | -               | undef           | 0               | 0               |
| 16      | vehicle10            | pickupShipment        | 476             | 0               | 1               | 0               |
| 16      | vehicle10            | pickupShipment        | 653             | 1               | 2               | 0               |
| 16      | vehicle10            | pickupShipment        | 290             | 2               | 3               | 0               |
| 16      | vehicle10            | pickupShipment        | 231             | 3               | 4               | 0               |
| 16      | vehicle10            | pickupShipment        | 51              | 4               | 5               | 0               |
| 16      | vehicle10            | pickupShipment        | 124             | 5               | 6               | 0               |
| 16      | vehicle10            | pickupShipment        | 972             | 6               | 7               | 0               |
| 16      | vehicle10            | deliverShipment       | 476             | 12              | 12              | 479             |
| 16      | vehicle10            | deliverShipment       | 124             | 13              | 13              | 544             |
| 16      | vehicle10            | deliverShipment       | 653             | 19              | 19              | 601             |
| 16      | vehicle10            | deliverShipment       | 972             | 27              | 27              | 632             |
| 16      | vehicle10            | deliverShipment       | 231             | 30              | 30              | 721             |
| 16      | vehicle10            | deliverShipment       | 51              | 32              | 32              | 830             |
| 16      | vehicle10            | deliverShipment       | 290             | 35              | 35              | 858             |
| 16      | vehicle10            | pickupShipment        | 263             | 45              | 46              | 931             |
| 16      | vehicle10            | pickupShipment        | 45              | 46              | 47              | 931             |
| 16      | vehicle10            | pickupShipment        | 576             | 47              | 48              | 931             |
| 16      | vehicle10            | pickupShipment        | 635             | 48              | 49              | 931             |
| 16      | vehicle10            | pickupShipment        | 646             | 49              | 50              | 931             |
| 16      | vehicle10            | pickupShipment        | 779             | 50              | 51              | 931             |
| 16      | vehicle10            | pickupShipment        | 458             | 51              | 52              | 931             |
| 16      | vehicle10            | pickupShipment        | 226             | 52              | 53              | 931             |
| 16      | vehicle10            | pickupShipment        | 859             | 53              | 54              | 931             |
| 16      | vehicle10            | pickupShipment        | 493             | 54              | 55              | 931             |
| 16      | vehicle10            | deliverShipment       | 263             | 57              | 57              | 1320            |
| 16      | vehicle10            | deliverShipment       | 458             | 59              | 59              | 1332            |
| 16      | vehicle10            | deliverShipment       | 859             | 64              | 64              | 1353            |
| 16      | vehicle10            | deliverShipment       | 493             | 67              | 67              | 1382            |
| 16      | vehicle10            | deliverShipment       | 226             | 70              | 70              | 1410            |
| 16      | vehicle10            | pickupShipment        | 357             | 75              | 76              | 1821            |
| 16      | vehicle10            | pickupShipment        | 802             | 76              | 77              | 1821            |
| 16      | vehicle10            | pickupShipment        | 753             | 77              | 78              | 1821            |
| 16      | vehicle10            | pickupShipment        | 76              | 78              | 79              | 1821            |
| 16      | vehicle10            | deliverShipment       | 357             | 85              | 85              | 1910            |
| 16      | vehicle10            | deliverShipment       | 76              | 87              | 87              | 1930            |
| 16      | vehicle10            | deliverShipment       | 779             | 97              | 97              | 1981            |
| 16      | vehicle10            | deliverShipment       | 646             | 104             | 104             | 2002            |
| 16      | vehicle10            | deliverShipment       | 635             | 108             | 108             | 2014            |
| 16      | vehicle10            | deliverShipment       | 576             | 109             | 109             | 2054            |
| 16      | vehicle10            | deliverShipment       | 45              | 113             | 113             | 2065            |
| 16      | vehicle10            | deliverShipment       | 753             | 115             | 115             | 2109            |
| 16      | vehicle10            | pickupShipment        | 13              | 116             | 117             | 2489            |
| 16      | vehicle10            | pickupShipment        | 422             | 117             | 118             | 2489            |
| 16      | vehicle10            | pickupShipment        | 197             | 118             | 119             | 2489            |
| 16      | vehicle10            | pickupShipment        | 413             | 119             | 120             | 2489            |
| 16      | vehicle10            | pickupShipment        | 528             | 120             | 121             | 2489            |
| 16      | vehicle10            | pickupShipment        | 763             | 121             | 122             | 2489            |
| 16      | vehicle10            | pickupShipment        | 134             | 122             | 123             | 2489            |
| 16      | vehicle10            | pickupShipment        | 254             | 123             | 124             | 2489            |
| 16      | vehicle10            | pickupShipment        | 713             | 124             | 125             | 2489            |
| 16      | vehicle10            | deliverShipment       | 802             | 134             | 134             | 2701            |
| 16      | vehicle10            | deliverShipment       | 413             | 136             | 136             | 2719            |
| 16      | vehicle10            | deliverShipment       | 528             | 145             | 145             | 2768            |
| 16      | vehicle10            | deliverShipment       | 763             | 151             | 151             | 2822            |
| 16      | vehicle10            | deliverShipment       | 254             | 158             | 158             | 2859            |
| 16      | vehicle10            | deliverShipment       | 713             | 164             | 164             | 2876            |
| 16      | vehicle10            | deliverShipment       | 134             | 171             | 171             | 2944            |
| 16      | vehicle10            | deliverShipment       | 197             | 180             | 180             | 2982            |
| 16      | vehicle10            | deliverShipment       | 422             | 186             | 186             | 3014            |
| 16      | vehicle10            | deliverShipment       | 13              | 189             | 189             | 3023            |
| 16      | vehicle10            | pickupShipment        | 428             | 191             | 192             | 3427            |
| 16      | vehicle10            | pickupShipment        | 47              | 192             | 193             | 3427            |
| 16      | vehicle10            | pickupShipment        | 761             | 193             | 194             | 3427            |
| 16      | vehicle10            | pickupShipment        | 655             | 194             | 195             | 3427            |
| 16      | vehicle10            | pickupShipment        | 332             | 195             | 196             | 3427            |
| 16      | vehicle10            | pickupShipment        | 682             | 196             | 197             | 3427            |
| 16      | vehicle10            | pickupShipment        | 871             | 197             | 198             | 3427            |
| 16      | vehicle10            | pickupShipment        | 512             | 198             | 199             | 3427            |
| 16      | vehicle10            | pickupShipment        | 874             | 199             | 200             | 3427            |
| 16      | vehicle10            | pickupShipment        | 633             | 200             | 201             | 3427            |
| 16      | vehicle10            | deliverShipment       | 428             | 207             | 207             | 3500            |
| 16      | vehicle10            | deliverShipment       | 761             | 212             | 212             | 3566            |
| 16      | vehicle10            | deliverShipment       | 655             | 222             | 222             | 3598            |
| 16      | vehicle10            | deliverShipment       | 332             | 223             | 223             | 3611            |
| 16      | vehicle10            | deliverShipment       | 682             | 233             | 233             | 3653            |
| 16      | vehicle10            | deliverShipment       | 871             | 237             | 237             | 3687            |
| 16      | vehicle10            | deliverShipment       | 512             | 238             | 238             | 3694            |
| 16      | vehicle10            | deliverShipment       | 874             | 240             | 240             | 3754            |
| 16      | vehicle10            | deliverShipment       | 633             | 242             | 242             | 3759            |
| 16      | vehicle10            | deliverShipment       | 47              | 251             | 251             | 3792            |
| 16      | vehicle10            | end                   | -               | 258             | undef           | 3986            |
+---------+----------------------+-----------------------+-----------------+-----------------+-----------------+-----------------+
| 17      | vehicle10            | start                 | -               | undef           | 0               | 0               |
| 17      | vehicle10            | pickupShipment        | 756             | 0               | 1               | 0               |
| 17      | vehicle10            | pickupShipment        | 186             | 1               | 2               | 0               |
| 17      | vehicle10            | pickupShipment        | 339             | 2               | 3               | 0               |
| 17      | vehicle10            | pickupShipment        | 654             | 3               | 4               | 0               |
| 17      | vehicle10            | pickupShipment        | 870             | 4               | 5               | 0               |
| 17      | vehicle10            | pickupShipment        | 219             | 5               | 6               | 0               |
| 17      | vehicle10            | pickupShipment        | 395             | 6               | 7               | 0               |
| 17      | vehicle10            | pickupShipment        | 450             | 7               | 8               | 0               |
| 17      | vehicle10            | pickupShipment        | 691             | 8               | 9               | 0               |
| 17      | vehicle10            | pickupShipment        | 965             | 9               | 10              | 0               |
| 17      | vehicle10            | deliverShipment       | 219             | 13              | 13              | 401             |
| 17      | vehicle10            | deliverShipment       | 395             | 20              | 20              | 450             |
| 17      | vehicle10            | deliverShipment       | 691             | 22              | 22              | 479             |
| 17      | vehicle10            | deliverShipment       | 186             | 30              | 30              | 559             |
| 17      | vehicle10            | deliverShipment       | 450             | 37              | 37              | 587             |
| 17      | vehicle10            | deliverShipment       | 965             | 41              | 41              | 632             |
| 17      | vehicle10            | deliverShipment       | 870             | 49              | 49              | 696             |
| 17      | vehicle10            | deliverShipment       | 654             | 55              | 55              | 716             |
| 17      | vehicle10            | pickupShipment        | 397             | 61              | 62              | 1053            |
| 17      | vehicle10            | pickupShipment        | 900             | 62              | 63              | 1053            |
| 17      | vehicle10            | pickupShipment        | 326             | 63              | 64              | 1053            |
| 17      | vehicle10            | pickupShipment        | 531             | 64              | 65              | 1053            |
| 17      | vehicle10            | pickupShipment        | 373             | 65              | 66              | 1053            |
| 17      | vehicle10            | pickupShipment        | 581             | 66              | 67              | 1053            |
| 17      | vehicle10            | pickupShipment        | 324             | 67              | 68              | 1053            |
| 17      | vehicle10            | pickupShipment        | 792             | 68              | 69              | 1053            |
| 17      | vehicle10            | deliverShipment       | 756             | 75              | 75              | 1213            |
| 17      | vehicle10            | deliverShipment       | 373             | 77              | 77              | 1247            |
| 17      | vehicle10            | deliverShipment       | 324             | 84              | 84              | 1272            |
| 17      | vehicle10            | deliverShipment       | 792             | 88              | 88              | 1285            |
| 17      | vehicle10            | deliverShipment       | 581             | 97              | 97              | 1359            |
| 17      | vehicle10            | pickupShipment        | 175             | 105             | 106             | 1772            |
| 17      | vehicle10            | pickupShipment        | 909             | 106             | 107             | 1772            |
| 17      | vehicle10            | pickupShipment        | 214             | 107             | 108             | 1772            |
| 17      | vehicle10            | pickupShipment        | 256             | 108             | 109             | 1772            |
| 17      | vehicle10            | pickupShipment        | 109             | 109             | 110             | 1772            |
| 17      | vehicle10            | deliverShipment       | 175             | 118             | 118             | 2141            |
| 17      | vehicle10            | deliverShipment       | 909             | 128             | 128             | 2166            |
| 17      | vehicle10            | deliverShipment       | 214             | 137             | 137             | 2207            |
| 17      | vehicle10            | deliverShipment       | 256             | 140             | 140             | 2264            |
| 17      | vehicle10            | deliverShipment       | 109             | 144             | 144             | 2309            |
| 17      | vehicle10            | deliverShipment       | 531             | 147             | 147             | 2365            |
| 17      | vehicle10            | deliverShipment       | 326             | 156             | 156             | 2389            |
| 17      | vehicle10            | deliverShipment       | 900             | 164             | 164             | 2427            |
| 17      | vehicle10            | deliverShipment       | 397             | 172             | 172             | 2463            |
| 17      | vehicle10            | deliverShipment       | 339             | 182             | 182             | 2495            |
| 17      | vehicle10            | pickupShipment        | 825             | 188             | 189             | 2878            |
| 17      | vehicle10            | pickupShipment        | 416             | 189             | 190             | 2878            |
| 17      | vehicle10            | pickupShipment        | 440             | 190             | 191             | 2878            |
| 17      | vehicle10            | pickupShipment        | 715             | 191             | 192             | 2878            |
| 17      | vehicle10            | pickupShipment        | 979             | 192             | 193             | 2878            |
| 17      | vehicle10            | pickupShipment        | 453             | 193             | 194             | 2878            |
| 17      | vehicle10            | pickupShipment        | 966             | 194             | 195             | 2878            |
| 17      | vehicle10            | pickupShipment        | 414             | 195             | 196             | 2878            |
| 17      | vehicle10            | pickupShipment        | 680             | 196             | 197             | 2878            |
| 17      | vehicle10            | pickupShipment        | 145             | 197             | 198             | 2878            |
| 17      | vehicle10            | deliverShipment       | 825             | 207             | 207             | 3277            |
| 17      | vehicle10            | deliverShipment       | 416             | 208             | 208             | 3293            |
| 17      | vehicle10            | deliverShipment       | 440             | 212             | 212             | 3302            |
| 17      | vehicle10            | deliverShipment       | 715             | 216             | 216             | 3325            |
| 17      | vehicle10            | deliverShipment       | 979             | 222             | 222             | 3384            |
| 17      | vehicle10            | deliverShipment       | 453             | 232             | 232             | 3440            |
| 17      | vehicle10            | deliverShipment       | 966             | 234             | 234             | 3492            |
| 17      | vehicle10            | deliverShipment       | 414             | 237             | 237             | 3558            |
| 17      | vehicle10            | deliverShipment       | 680             | 240             | 240             | 3571            |
| 17      | vehicle10            | deliverShipment       | 145             | 247             | 247             | 3615            |
| 17      | vehicle10            | end                   | -               | 257             | undef           | 3668            |
+---------+----------------------+-----------------------+-----------------+-----------------+-----------------+-----------------+
| 18      | vehicle10            | start                 | -               | undef           | 0               | 0               |
| 18      | vehicle10            | pickupShipment        | 154             | 0               | 1               | 0               |
| 18      | vehicle10            | pickupShipment        | 507             | 1               | 2               | 0               |
| 18      | vehicle10            | pickupShipment        | 284             | 2               | 3               | 0               |
| 18      | vehicle10            | pickupShipment        | 177             | 3               | 4               | 0               |
| 18      | vehicle10            | pickupShipment        | 172             | 4               | 5               | 0               |
| 18      | vehicle10            | pickupShipment        | 735             | 5               | 6               | 0               |
| 18      | vehicle10            | pickupShipment        | 371             | 6               | 7               | 0               |
| 18      | vehicle10            | pickupShipment        | 203             | 7               | 8               | 0               |
| 18      | vehicle10            | pickupShipment        | 349             | 8               | 9               | 0               |
| 18      | vehicle10            | pickupShipment        | 89              | 9               | 10              | 0               |
| 18      | vehicle10            | deliverShipment       | 172             | 12              | 12              | 287             |
| 18      | vehicle10            | deliverShipment       | 203             | 19              | 19              | 312             |
| 18      | vehicle10            | deliverShipment       | 154             | 20              | 20              | 319             |
| 18      | vehicle10            | deliverShipment       | 349             | 30              | 30              | 395             |
| 18      | vehicle10            | deliverShipment       | 89              | 37              | 37              | 410             |
| 18      | vehicle10            | deliverShipment       | 371             | 45              | 45              | 438             |
| 18      | vehicle10            | deliverShipment       | 735             | 47              | 47              | 448             |
| 18      | vehicle10            | pickupShipment        | 809             | 48              | 49              | 747             |
| 18      | vehicle10            | pickupShipment        | 480             | 49              | 50              | 747             |
| 18      | vehicle10            | pickupShipment        | 336             | 50              | 51              | 747             |
| 18      | vehicle10            | pickupShipment        | 122             | 51              | 52              | 747             |
| 18      | vehicle10            | pickupShipment        | 278             | 52              | 53              | 747             |
| 18      | vehicle10            | pickupShipment        | 334             | 53              | 54              | 747             |
| 18      | vehicle10            | pickupShipment        | 632             | 54              | 55              | 747             |
| 18      | vehicle10            | deliverShipment       | 809             | 59              | 59              | 997             |
| 18      | vehicle10            | pickupShipment        | 868             | 63              | 64              | 1247            |
| 18      | vehicle10            | deliverShipment       | 480             | 74              | 74              | 1583            |
| 18      | vehicle10            | deliverShipment       | 336             | 77              | 77              | 1606            |
| 18      | vehicle10            | deliverShipment       | 122             | 85              | 85              | 1623            |
| 18      | vehicle10            | deliverShipment       | 868             | 86              | 86              | 1722            |
| 18      | vehicle10            | deliverShipment       | 278             | 96              | 96              | 1762            |
| 18      | vehicle10            | deliverShipment       | 334             | 102             | 102             | 1775            |
| 18      | vehicle10            | deliverShipment       | 632             | 110             | 110             | 1838            |
| 18      | vehicle10            | deliverShipment       | 177             | 114             | 114             | 1906            |
| 18      | vehicle10            | deliverShipment       | 284             | 117             | 117             | 1939            |
| 18      | vehicle10            | deliverShipment       | 507             | 125             | 125             | 1970            |
| 18      | vehicle10            | pickupShipment        | 912             | 128             | 129             | 2289            |
| 18      | vehicle10            | pickupShipment        | 949             | 129             | 130             | 2289            |
| 18      | vehicle10            | pickupShipment        | 402             | 130             | 131             | 2289            |
| 18      | vehicle10            | pickupShipment        | 982             | 131             | 132             | 2289            |
| 18      | vehicle10            | pickupShipment        | 465             | 132             | 133             | 2289            |
| 18      | vehicle10            | pickupShipment        | 841             | 133             | 134             | 2289            |
| 18      | vehicle10            | pickupShipment        | 236             | 134             | 135             | 2289            |
| 18      | vehicle10            | pickupShipment        | 274             | 135             | 136             | 2289            |
| 18      | vehicle10            | pickupShipment        | 946             | 136             | 137             | 2289            |
| 18      | vehicle10            | pickupShipment        | 382             | 137             | 138             | 2289            |
| 18      | vehicle10            | deliverShipment       | 402             | 141             | 141             | 2483            |
| 18      | vehicle10            | deliverShipment       | 912             | 142             | 142             | 2536            |
| 18      | vehicle10            | deliverShipment       | 949             | 143             | 143             | 2545            |
| 18      | vehicle10            | deliverShipment       | 982             | 150             | 150             | 2576            |
| 18      | vehicle10            | deliverShipment       | 946             | 152             | 152             | 2668            |
| 18      | vehicle10            | deliverShipment       | 382             | 159             | 159             | 2724            |
| 18      | vehicle10            | deliverShipment       | 274             | 167             | 167             | 2758            |
| 18      | vehicle10            | deliverShipment       | 236             | 176             | 176             | 2782            |
| 18      | vehicle10            | deliverShipment       | 841             | 185             | 185             | 2831            |
| 18      | vehicle10            | deliverShipment       | 465             | 189             | 189             | 2848            |
| 18      | vehicle10            | pickupShipment        | 924             | 190             | 191             | 3191            |
| 18      | vehicle10            | pickupShipment        | 43              | 191             | 192             | 3191            |
| 18      | vehicle10            | pickupShipment        | 431             | 192             | 193             | 3191            |
| 18      | vehicle10            | pickupShipment        | 365             | 193             | 194             | 3191            |
| 18      | vehicle10            | pickupShipment        | 683             | 194             | 195             | 3191            |
| 18      | vehicle10            | pickupShipment        | 155             | 195             | 196             | 3191            |
| 18      | vehicle10            | pickupShipment        | 604             | 196             | 197             | 3191            |
| 18      | vehicle10            | pickupShipment        | 575             | 197             | 198             | 3191            |
| 18      | vehicle10            | pickupShipment        | 955             | 198             | 199             | 3191            |
| 18      | vehicle10            | pickupShipment        | 696             | 199             | 200             | 3191            |
| 18      | vehicle10            | deliverShipment       | 43              | 208             | 208             | 3272            |
| 18      | vehicle10            | deliverShipment       | 431             | 213             | 213             | 3342            |
| 18      | vehicle10            | deliverShipment       | 365             | 214             | 214             | 3349            |
| 18      | vehicle10            | deliverShipment       | 683             | 219             | 219             | 3372            |
| 18      | vehicle10            | deliverShipment       | 155             | 222             | 222             | 3417            |
| 18      | vehicle10            | deliverShipment       | 604             | 229             | 229             | 3447            |
| 18      | vehicle10            | deliverShipment       | 575             | 235             | 235             | 3497            |
| 18      | vehicle10            | deliverShipment       | 924             | 242             | 242             | 3524            |
| 18      | vehicle10            | deliverShipment       | 955             | 249             | 249             | 3626            |
| 18      | vehicle10            | deliverShipment       | 696             | 250             | 250             | 3655            |
| 18      | vehicle10            | end                   | -               | 260             | undef           | 3840            |
+---------+----------------------+-----------------------+-----------------+-----------------+-----------------+-----------------+
| 19      | vehicle10            | start                 | -               | undef           | 0               | 0               |
| 19      | vehicle10            | pickupShipment        | 153             | 0               | 1               | 0               |
| 19      | vehicle10            | pickupShipment        | 403             | 1               | 2               | 0               |
| 19      | vehicle10            | pickupShipment        | 57              | 2               | 3               | 0               |
| 19      | vehicle10            | pickupShipment        | 919             | 3               | 4               | 0               |
| 19      | vehicle10            | pickupShipment        | 500             | 4               | 5               | 0               |
| 19      | vehicle10            | pickupShipment        | 787             | 5               | 6               | 0               |
| 19      | vehicle10            | pickupShipment        | 818             | 6               | 7               | 0               |
| 19      | vehicle10            | pickupShipment        | 630             | 7               | 8               | 0               |
| 19      | vehicle10            | pickupShipment        | 34              | 8               | 9               | 0               |
| 19      | vehicle10            | pickupShipment        | 28              | 9               | 10              | 0               |
| 19      | vehicle10            | deliverShipment       | 500             | 14              | 14              | 247             |
| 19      | vehicle10            | deliverShipment       | 787             | 19              | 19              | 259             |
| 19      | vehicle10            | deliverShipment       | 818             | 20              | 20              | 296             |
| 19      | vehicle10            | deliverShipment       | 34              | 21              | 21              | 310             |
